event1 event2 CC dt_sec evla_eq1 evlo_eq1 evdp_eq1_km evla_eq2 evlo_eq1 evdp_eq2_km  
20041228143019 20041230230449 0.86   -6.06320   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20041231072613 0.85    0.84700   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20041231130953 0.94   -6.09500   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050101040304 0.97   -5.55010   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050101101511 0.90   -2.48610   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050102040116 0.93   -3.24970   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050102193520 0.98   -7.62510   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050104151825 0.96   -6.81790   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050104190753 0.93   -3.93420   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050105053232 0.94   -9.07880   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050105061018 0.87   -8.00220   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050105143424 0.96   -5.90740   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050105145358 0.91   -7.08900   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050106005619 0.87   -5.32700   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050108055808 0.88   -2.72280   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050108221146 0.92   -5.91850   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050109030244 0.86   -4.67410   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050109145835 0.96   -9.19030   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050109221240 0.93   -3.11540   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050110185211 0.85   -4.51630   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050111214624 0.87   -4.96670   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050113113132 0.86   -5.39390   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050114170816 0.96   -0.84480   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050114225109 0.93   -6.23740   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050117003610 0.94   -7.24380   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050124175907 0.96   -2.54200   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050124215608 0.92   -4.69250   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050125095415 0.97   -5.50080   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050126210729 0.92   -5.85730   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050126234323 0.98   -7.75460   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050127200949 0.87   -7.50390   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050127224816 0.92   -6.30200   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050129025512 0.92   -8.44240   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050129182054 0.96   -6.25020   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050201024912 0.96   -4.42980   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050201141544 0.93   -7.48140   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050202090418 0.87   -5.47330   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050203045123 0.86   -9.69610   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050206183919 0.86   -6.39620   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050208043922 0.95   -3.76020   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050213020157 0.85   -7.59830   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050216002512 0.90   -5.54730   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050216142129 0.87   -3.88240   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050217053108 0.87   -2.20450   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050218193339 0.86   -6.40110   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050219032328 0.96   -4.13670   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050219234510 0.94   -6.57190   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050227090036 0.95   -5.65470   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050302144528 0.92   -6.34870   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050306051343 0.96   -3.95610   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050311144330 0.91   -7.25250   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050312223303 0.97   -5.39610   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050313221239 0.95   -8.76200   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050325010447 0.92   -6.89180   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050327060911 0.93   -3.63380   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050329125607 0.86   -7.35530   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050330231704 0.97   -7.46280   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050331142719 0.96   -6.23690   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050404193653 0.93   -1.98140   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050410022416 0.96   -2.57560   1.01  97.17  30.00   1.56  97.35  33.00
20041228143019 20050417202733 0.87    0.64180   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050419052135 0.93   -8.37290   1.01  97.17  30.00   1.95  97.80  48.30
20041228143019 20050425013429 0.93   -2.71850   1.01  97.17  30.00   0.40  97.25  33.00
20041228143019 20050430144508 0.89   -6.82750   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050502170818 0.86   -4.37610   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050510062411 0.94   -6.74250   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050512160415 0.95   -4.08480   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050520232202 0.92   -5.49860   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050521230103 0.95   -4.28590   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050523144524 0.92   -6.16270   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050525070236 0.95   -3.83840   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050531022923 0.96   -4.66610   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050610024021 0.91   -7.13990   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050617023732 0.90   -9.45820   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050623032520 0.92   -3.55490   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050624214454 0.87   -3.94050   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050709183506 0.93   -5.71430   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050721014221 0.86   -4.60530   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050802005916 0.95   -6.84250   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050802205630 0.96   -6.60670   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050826003645 0.97   -5.53500   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050828044331 0.93   -5.29550   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050920145937 0.98   -1.25810   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050922122941 0.92   -3.74750   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20050929181216 0.90   -5.26590   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20051003220918 0.93   -6.74950   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20051004122319 0.96   -6.84460   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20051010020741 0.89   -7.28960   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20051011150522 0.92   -1.13850   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20051013150317 0.95   -3.34590   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20051210114139 0.93   -4.44320   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20051211010457 0.91   -0.63170   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20060718075704 0.93   -2.71120   1.01  97.17  30.00   0.97  97.12  25.00
20041228143019 20060907113808 0.90    0.02110   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20060915121510 0.88   -5.75570   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20060919203930 0.96   -4.05980   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20061002035015 0.86   -3.08030   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20061012053020 0.96   -2.67650   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20061022023816 0.92   -3.61760   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20061102151234 0.86    0.18350   1.01  97.17  30.00   1.18  97.28  35.00
20041228143019 20061118135509 0.93   -5.56250   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20061125180809 0.90   -5.68570   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20061202233716 0.86   -7.78620   1.01  97.17  30.00   1.45  98.49  35.00
20041228143019 20070427080240 0.94   -4.18720   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20070501194410 0.95   -5.79440   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20070510102314 0.87   -6.35190   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20070513113740 0.90   -7.28400   1.01  97.17  30.00   2.43  98.92 145.50
20041228143019 20070605203227 0.92   -5.64740   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20070713132310 0.95   -7.48100   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20071015091113 0.88    0.40770   1.01  97.17  30.00   1.25  97.65   9.80
20041228143019 20071030055745 0.87   -6.19760   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20071122230153 0.93   -1.66790   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20071207080912 0.95   -5.72310   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20080105200145 0.93   -6.22580   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20080122184618 0.85   -8.13600   1.01  97.17  30.00   0.80  97.27  27.00
20041228143019 20080219125852 0.91   -7.38750   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20080311103810 0.91   -5.26690   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20080316014044 0.94   -5.47450   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20080413145854 0.93   -6.04210   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20080513102900 0.89   -1.17690   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20080804194832 0.92   -6.25910   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20081006124349 0.95   -5.75430   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20090105144303 0.90   -5.78800   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20090117043825 0.95   -0.45650   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20090131063459 0.86   -4.90360   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20090210184956 0.88   -6.83580   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20090312100453 0.91   -4.54320   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20090323145805 0.85   -6.81500   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20090324043535 0.97   -4.81460   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20090419110858 0.88   -7.71900   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20090806235508 0.85   -3.44530   1.01  97.17  30.00   3.48  98.14 150.00
20041228143019 20091111133402 0.95   -5.66150   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20100104145602 0.91   -2.51670   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20100210012134 0.93   -6.50600   1.01  97.17  30.00   1.60  97.05  38.20
20041228143019 20100317094427 0.91   -0.01660   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20100602020442 0.87   -6.41310   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20100603092347 0.92   -0.25340   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20101011090609 0.95   -2.89230   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20101023194237 0.91   -0.72680   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20101201004918 0.95   -4.90500   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20110419041226 0.92   -3.87040   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20110512080426 0.91   -7.61560   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20110518032029 0.93   -3.71300   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20110527054503 0.94   -7.06300   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20110605200347 0.96   -3.09220   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20110715213858 0.85   -3.01700   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20110717013201 0.97   -9.16400   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20110731231652 0.87   -6.84900   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20110821081800 0.87   -3.17430   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20110824023825 0.91   -6.03890   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20111028081421 0.96   -6.75670   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20111031185313 0.88   -6.12040   1.01  97.17  30.00   1.86  98.94 100.00
20041228143019 20120222120235 0.93   -3.66040   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20120330220151 0.96   -1.60990   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20120417032415 0.96   -5.39900   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20120523010128 0.92   -8.12100   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20120605110110 0.95   -6.15050   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20120624044623 0.88   -7.96270   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20120805112727 0.97   -8.00270   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20120924101338 0.88   -8.26050   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20121222035001 0.93   -6.74050   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20121226190708 0.87   -5.84990   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20121231190555 0.94   -3.62420   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20130110134645 0.92   -0.67100   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20130209024935 0.89   -7.31450   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20130218120044 0.91   -2.35650   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20130519074904 0.85   -6.50870   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20130729014323 0.90   -5.99580   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20130817042401 0.85   -7.12070   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20130911213441 0.87   -6.82750   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20130922060631 0.86   -8.05090   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20130923170506 0.85   -5.00870   1.01  97.17  30.00   1.91  97.84  35.00
20041228143019 20131019014705 0.92   -2.33140   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20131022054025 0.96   -6.54340   1.01  97.17  30.00   1.37  97.25  30.00
20041228143019 20131214030055 0.92   -4.15780   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20140308185317 0.89   -9.23030   1.01  97.17  30.00   3.48  98.14 150.00
20041228143019 20140408005653 0.92   -0.31840   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20140804103559 0.98   -5.69600   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20140910145514 0.89   -5.27650   1.01  97.17  30.00   1.22  97.14  30.40
20041228143019 20140924120544 0.94   -3.90300   1.01  97.17  30.00   1.00  97.30  30.00
20041228143019 20140927151537 0.93   -6.91340   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20141102225551 0.87   -6.62790   1.01  97.17  30.00   0.70  96.95  10.00
20041228143019 20141107002033 0.85   -4.39360   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20141113084908 0.96   -6.81690   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20141201110329 0.87   -1.42810   1.01  97.17  30.00   1.00  97.30  30.00
20041228143019 20141205020834 0.88   -3.52190   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20141224173424 0.94    0.13460   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20150419183921 0.95   -1.29670   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20150601140723 0.95   -0.60540   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20150617074154 0.88   -5.30130   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20150917015128 0.95   -4.86080   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20150917042853 0.90   -6.08030   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20151021210326 0.91   -3.92600   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20160730132836 0.91   -2.56590   1.01  97.17  30.00   1.91  97.84  35.00
20041228143019 20161012165024 0.94   -2.73480   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20161207060154 0.88   -6.71240   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20161231150111 0.95   -5.51380   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20170112191946 0.95   -7.70980   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20170117114838 0.94   -5.81520   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20170130222527 0.94   -6.87770   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20170222205829 0.91   -7.16760   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20170224082156 0.97   -6.46400   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20170512110458 0.90   -2.72550   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20170523214925 0.89   -4.69840   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20170711012329 0.85   -3.69030   1.01  97.17  30.00   1.01  97.17  30.00
20041228143019 20171028162510 0.87   -8.97580   1.01  97.17  30.00   0.95  97.23  27.60
20041229050712 20101016195152 0.85   -3.12500   1.01  97.17  30.00   1.01  97.17  30.00
20041229075241 20050312223303 0.85   -0.46480   1.01  97.17  30.00   1.01  97.17  30.00
20041229075241 20061102151234 0.90    5.12660   1.01  97.17  30.00   1.18  97.28  35.00
20041229091007 20070728211218 0.90   -2.51630   2.93  96.08  33.00   2.87  95.90  37.30
20041229154956 20050125095415 0.87    0.05910   1.01  97.17  30.00   1.01  97.17  30.00
20041229154956 20050312223303 0.90    0.69560   1.01  97.17  30.00   1.01  97.17  30.00
20041229154956 20050826003645 0.95    0.53830   1.01  97.17  30.00   1.01  97.17  30.00
20041229154956 20071207080912 0.95    0.34850   1.01  97.17  30.00   1.01  97.17  30.00
20041229154956 20090825202633 0.97    6.22610   1.01  97.17  30.00   2.43  96.19  39.90
