event1 event2 CC dt_sec
20050330183318 20050512181844 0.90 4.1205
20050330183318 20050618040649 0.88 0.4395
20050330183318 20051009085532 0.86 2.6460
20050330183318 20051127022035 0.87 0.5722
20050330183318 20060921004747 0.86 -1.5824
20050330183318 20070514130136 0.87 2.4852
20050330183318 20081208085316 0.88 2.3148
20050330183318 20160331035247 0.85 0.2763
20050330183707 20050403153822 0.87 0.4430
20050330183707 20050419095921 0.88 0.5969
20050330183707 20050727070323 0.87 0.4561
20050330193021 20050412131716 0.87 -0.3159
20050330193021 20050428145604 0.87 0.3849
20050330193021 20050810130801 0.85 0.1147
20050330195130 20050407191137 0.85 2.1045
20050330200759 20050412060107 0.96 0.6545
20050330200759 20050430165225 0.94 -0.0816
20050330200759 20050605234726 0.94 1.5570
20050330200759 20050712035458 0.95 0.4985
20050330200759 20051017095951 0.92 5.1220
20050330200759 20051231224636 0.91 4.6966
20050330200759 20060726152351 0.95 -1.8500
20050330200759 20080731151655 0.94 -1.1839
20050330200759 20110613184802 0.94 -0.2697
20050330200759 20121013003843 0.87 -1.3153
20050330200759 20180107230945 0.92 0.0650
20050330203504 20050401030127 0.89 -0.4119
20050330203504 20050401214821 0.94 -1.0723
20050330203504 20050406084419 0.95 -2.2298
20050330203504 20050415215613 0.93 -1.4057
20050330203504 20050425081849 0.85 -6.0104
20050330203504 20050427050205 0.96 -3.9252
20050330203504 20050508193649 0.86 -1.4453
20050330203504 20050522124103 0.96 -1.5781
20050330203504 20050622035104 0.96 -2.3919
20050330203504 20050815195631 0.96 -6.3374
20050330203504 20051020004745 0.94 -2.0717
20050330203504 20060126200440 0.97 -3.6555
20050330203504 20090411000330 0.95 -2.5994
20050330203601 20050427050258 0.85 0.0387
20050330203601 20050522124158 0.88 0.3825
20050330203601 20050622035158 0.85 0.5767
20050330203601 20050815195721 0.85 0.6087
20050330210414 20050402054315 0.95 -0.3627
20050330210414 20050405101041 0.91 0.4001
20050330210414 20050408180539 0.94 -1.2048
20050330210414 20050425194633 0.96 -3.5815
20050330210414 20050504162937 0.85 -0.4246
20050330210414 20050512181844 0.95 2.9470
20050330210414 20050618040649 0.95 -0.7322
20050330210414 20050717185347 0.88 -0.6898
20050330210414 20051009085532 0.94 1.4723
20050330210414 20051127022035 0.95 -0.5997
20050330210414 20060921004747 0.90 -2.7553
20050330210414 20070514130136 0.94 1.3129
20050330210414 20081208085316 0.93 1.1429
20050330210414 20160331035247 0.92 -0.8952
20050330220633 20140503144604 0.86 -0.0394
20050330222823 20050427065845 0.97 -0.6374
20050330222823 20050815171825 0.87 1.9000
20050330222823 20060216194730 0.88 -0.6035
20050330222823 20101014071735 0.94 -1.3282
20050330222823 20141112060140 0.89 -0.6219
20050330231159 20050426171821 0.92 0.1004
20050330231159 20050813182720 0.94 -0.3762
20050330231159 20110220143223 0.92 -3.1272
20050330231704 20070713132310 0.87 -0.0043
20050330231907 20050618123602 0.87 0.4354
20050330232516 20100419094228 0.94 -2.5493
20050331010754 20050427065845 0.85 -1.7977
20050331011151 20050417074225 0.87 -1.0646
20050331011151 20050512123325 0.87 0.4810
20050331021224 20050403065557 0.89 -0.1792
20050331021224 20050410030925 0.95 1.2879
20050331021224 20050425225802 0.91 1.8942
20050331021224 20050524072639 0.95 1.3849
20050331021224 20050823215241 0.90 1.1312
20050331021224 20051212123646 0.90 1.4353
20050331021224 20060517113414 0.94 -3.0195
20050331021224 20060817010409 0.90 3.4205
20050331021224 20061209155207 0.91 -2.1533
20050331021224 20070730065611 0.90 -4.9718
20050331021224 20080824040549 0.92 -0.6824
20050331021224 20100318000440 0.93 0.5392
20050331021224 20110404225136 0.90 -0.3626
20050331021224 20120530201246 0.90 -0.5561
20050331021224 20140502183227 0.93 1.0406
20050331021224 20160104210902 0.90 -0.5065
20050331021224 20170723135411 0.86 -0.3893
20050331021224 20190317000547 0.93 1.3384
20050331031448 20050425213820 0.86 -2.2619
20050331031448 20050515095155 0.85 1.6461
20050331031818 20050402091158 0.85 -1.2357
20050331031818 20050407192911 0.85 -0.9142
20050331031818 20050417033624 0.92 -0.4842
20050331031818 20050429082333 0.85 -9.4371
20050331031818 20050509065914 0.90 -0.9798
20050331031818 20050531095626 0.85 0.2851
20050331031818 20050618144350 0.90 -1.3993
20050331031818 20050715022323 0.86 -2.2344
20050331031818 20050920160830 0.92 -1.5147
20050331031818 20051115081957 0.90 -2.1048
20050331031818 20060219211524 0.85 -2.3394
20050331031818 20060802184403 0.93 -2.2358
20050331031818 20080226172448 0.85 -3.6511
20050331032640 20061219124711 0.88 -2.7389
20050331043552 20050402070920 0.95 1.9377
20050331043552 20050406051501 0.91 0.8555
20050331043552 20050412095639 0.94 0.1347
20050331043552 20050420211833 0.93 0.4596
20050331043552 20050421094943 0.89 -0.3606
20050331043552 20050425214425 0.85 1.8407
20050331043552 20050512173605 0.95 0.0705
20050331043552 20050610200206 0.95 0.1324
20050331043552 20050710073848 0.94 1.0822
20050331043552 20050923051850 0.94 -0.3412
20050331043552 20051230200029 0.96 1.8509
20050331043552 20060408062106 0.95 -0.2124
20050331043552 20070405191450 0.95 -2.2128
20050331043552 20070905032200 0.88 -2.4478
20050331043552 20081011123232 0.94 -4.1337
20050331043552 20090905081935 0.92 -1.3823
20050331043552 20101113220225 0.86 1.7089
20050331043552 20120502083506 0.94 0.0309
20050331043552 20150114220830 0.94 -0.0151
20050331054045 20050403051536 0.88 -0.2647
20050331054045 20050504185228 0.92 -0.8821
20050331054045 20050620092452 0.91 -0.8928
20050331070931 20050416114039 0.94 -0.9442
20050331070931 20050728003853 0.90 -5.0114
20050331070931 20050728005954 0.92 -1.5994
20050331071419 20140313022813 0.94 -4.5856
20050331075945 20050401183340 0.88 1.6117
20050331101144 20060114032255 0.88 -5.8035
20050331105817 20050406085710 0.91 -1.1647
20050331105817 20050523054815 0.94 -0.8974
20050331105817 20051204140921 0.90 -0.2690
20050331105817 20061102092511 0.90 -3.3322
20050331105817 20070331183423 0.88 -4.4215
20050331105817 20110319023346 0.90 -2.7112
20050331113348 20050409135120 0.93 2.3968
20050331113348 20050508045119 0.91 1.8103
20050331113348 20070607025143 0.87 1.5321
20050331113348 20110826184839 0.88 1.5967
20050331123314 20050404030546 0.91 1.1343
20050331123314 20050412045223 0.90 0.7537
20050331123314 20050419090754 0.90 0.5824
20050331123314 20050425142931 0.87 0.5417
20050331123314 20050527003043 0.90 1.5443
20050331123314 20050711162047 0.89 1.2368
20050331123314 20050922081837 0.89 0.2487
20050331123314 20060307194002 0.85 -2.0642
20050331123314 20070201102204 0.88 -3.0299
20050331123314 20130427100317 0.87 2.2111
20050331123314 20170204013635 0.87 -1.4051
20050331130130 20050407054642 0.88 -0.6471
20050331130130 20050425195158 0.87 -2.7227
20050331130130 20050514225505 0.85 0.5907
20050331130130 20050716233148 0.89 0.8075
20050331130130 20050901041852 0.90 -1.6209
20050331130130 20051028154155 0.86 0.8525
20050331130130 20060731123726 0.86 -6.3883
20050331130130 20070716125650 0.86 -2.2257
20050331130130 20081010112847 0.87 -0.2686
20050331130130 20101026192819 0.85 -1.4266
20050331133124 20060120134059 0.87 3.8144
20050331142719 20060919203930 0.96 2.1551
20050331150808 20050403131729 0.96 0.2647
20050331150808 20050407141603 0.91 -1.2027
20050331150808 20050417115431 0.98 -1.0936
20050331150808 20050720191816 0.93 0.6533
20050331150903 20050407141656 0.86 0.8193
20050331150903 20050417115524 0.97 0.9103
20050331150903 20050720191911 0.91 0.6570
20050331151550 20050610211342 0.87 0.4237
20050331151550 20050817194702 0.86 0.4543
20050331161250 20050428125440 0.93 -0.0972
20050331161250 20050605044902 0.92 0.9291
20050331161250 20050728071154 0.91 -0.8918
20050331161250 20051018112209 0.90 -0.9673
20050331161250 20060526223841 0.85 2.2646
20050331161250 20090919142815 0.87 -2.0129
20050331162953 20050502120313 0.91 0.8795
20050331162953 20050627171421 0.92 0.6286
20050331162953 20060618171055 0.88 -3.4630
20050331162953 20070209222852 0.85 -2.5253
20050331162953 20100713042442 0.86 -2.7931
20050331165454 20050412173258 0.92 -0.7119
20050331165454 20050423023806 0.88 -0.8003
20050331165454 20050920183435 0.92 0.1213
20050331165454 20060117152339 0.90 -0.5464
20050331165454 20070421171555 0.90 -0.1354
20050331171647 20050403222408 0.89 -2.2204
20050331171647 20050502175517 0.85 0.3769
20050331171647 20050607173650 0.94 1.0255
20050331171647 20070426060206 0.86 -5.0698
20050331171647 20091024022730 0.90 -1.3951
20050331172240 20050524143251 0.87 1.1434
20050331172240 20060925141535 0.89 -4.4702
20050331172240 20110115172049 0.89 0.0228
20050331172240 20110218044601 0.88 -0.9858
20050331174428 20050408011139 0.90 0.2984
20050331174428 20050505095506 0.91 -0.0282
20050331181207 20060412142522 0.86 -3.3639
20050331190907 20051010225321 0.87 3.4658
20050331190907 20060729143748 0.88 0.0382
20050331190907 20071222130025 0.89 -4.0047
20050331190907 20100501185014 0.92 -0.1486
20050331190907 20100910203431 0.89 0.3929
20050331190907 20110327195349 0.86 0.5831
20050331191435 20050410095059 0.96 0.2784
20050331191435 20050621041931 0.86 0.0652
20050331191435 20051129091204 0.97 -1.2752
20050331191435 20060522125136 0.85 -4.5961
20050331191435 20070306093404 0.96 -3.5432
20050331191435 20080503105138 0.90 -2.4806
20050331191435 20090923203000 0.92 -0.8319
20050331191435 20100312175832 0.90 -0.8105
20050331191435 20101225003909 0.85 -0.5149
20050331191435 20110904220806 0.96 -1.2965
20050331191435 20130518050613 0.88 1.9074
20050331201357 20050410101933 0.94 -0.9212
20050331201357 20050506134543 0.95 -1.2931
20050331201357 20050522170550 0.88 -0.9947
20050331225720 20050521074246 0.89 -1.5410
20050331225720 20051122185706 0.88 -5.4643
20050331225720 20060618200959 0.86 -6.8649
20050331225720 20070620055707 0.87 -2.8410
20050331225720 20090310041653 0.90 -1.7053
20050331225720 20110119153234 0.92 -0.0485
20050331225720 20110120083714 0.92 -1.4120
20050331225720 20120818171602 0.90 -1.7296
20050331225720 20130506085244 0.85 -0.7019
20050331225720 20140505150627 0.96 -0.0597
20050331225720 20160916211154 0.94 -1.1612
20050331225720 20171121192634 0.97 0.0998
20050401004940 20050409091200 0.89 0.7122
20050401004940 20050415213229 0.95 0.4987
20050401004940 20050512022919 0.93 0.2596
20050401004940 20050706224157 0.94 0.3931
20050401004940 20051203184805 0.94 -0.0269
20050401004940 20061009134514 0.94 -2.5192
20050401004940 20080702145510 0.92 -1.4001
20050401004940 20110329065935 0.91 -1.6661
20050401004940 20181010085118 0.91 0.3793
20050401014658 20050902011112 0.85 -1.2365
20050401014658 20090310044039 0.94 -1.0148
20050401015509 20050417114123 0.97 0.4076
20050401015509 20050601174553 0.94 -1.3496
20050401015509 20051015074404 0.95 -1.8418
20050401015509 20060302223708 0.94 -1.7697
20050401030127 20050401214821 0.87 -0.6608
20050401030127 20050406084419 0.88 -1.8142
20050401030127 20050415215613 0.85 -0.9883
20050401030127 20050427050205 0.87 -3.5091
20050401030127 20050522124103 0.86 -1.1624
20050401030127 20050622035104 0.86 -1.9759
20050401030127 20050815195631 0.88 -5.9235
20050401030127 20051020004745 0.85 -1.6573
20050401030127 20060126200440 0.88 -3.2409
20050401030127 20090411000330 0.89 -2.1861
20050401035723 20180928092036 0.96 0.2293
20050401054643 20070123122822 0.90 -2.3666
20050401054911 20070507104013 0.85 -3.1942
20050401055553 20060812061528 0.91 -2.6233
20050401071001 20050430154938 0.85 -0.3010
20050401074026 20050620073833 0.95 0.7569
20050401074026 20050727230444 0.86 -0.6261
20050401074026 20051028051658 0.86 -0.4975
20050401074026 20070228213700 0.91 0.6205
20050401074026 20070606185720 0.88 0.6225
20050401074026 20081114225636 0.91 -1.5229
20050401074026 20121229112907 0.90 0.4393
20050401074026 20190530194219 0.85 0.6257
20050401090441 20130320070720 0.96 0.5370
20050401092413 20050416054400 0.90 -0.6203
20050401092413 20050907094400 0.90 -0.7010
20050401092413 20051227141410 0.89 -1.6768
20050401092413 20100408202811 0.90 -2.1492
20050401114244 20050418132128 0.91 -0.0890
20050401114244 20060308105952 0.88 -2.6998
20050401114639 20050430044512 0.91 0.3612
20050401114639 20050504205809 0.87 0.7510
20050401114639 20050601234704 0.87 0.9099
20050401114639 20050919224256 0.87 -1.5745
20050401114639 20080119044448 0.86 -3.2971
20050401114639 20100506164937 0.95 -1.1071
20050401114639 20110513162432 0.85 -0.2855
20050401114639 20171027101456 0.86 -2.5662
20050401115701 20050412115307 0.94 0.4622
20050401115701 20050507074309 0.93 1.8268
20050401115701 20050606123726 0.93 1.5893
20050401115701 20050703181319 0.89 0.5924
20050401115701 20051103224538 0.94 0.2767
20050401115701 20060121151751 0.92 -2.1182
20050401115701 20060516152348 0.91 -2.2974
20050401115701 20060724202704 0.90 -3.2479
20050401115701 20061213183208 0.88 -3.6246
20050401115701 20070711151751 0.93 -1.9397
20050401115701 20071210214931 0.86 2.4439
20050401115701 20080602034915 0.89 -0.2575
20050401115701 20090320134246 0.93 0.2638
20050401115701 20100812234656 0.90 -0.5467
20050401115701 20140424185819 0.89 0.0094
20050401115701 20190709120818 0.93 0.3201
20050401120223 20050409012600 0.90 -0.5503
20050401122024 20050402001116 0.88 -0.3574
20050401122024 20050404205946 0.88 -0.1701
20050401122024 20050521042804 0.92 -0.6927
20050401122024 20050609105837 0.90 -0.4516
20050401122024 20050612185610 0.89 -0.6319
20050401122024 20050624203038 0.86 -0.1148
20050401122024 20050817074248 0.87 -0.6706
20050401122024 20051009222717 0.90 -0.0814
20050401122024 20070724145027 0.94 -1.2557
20050401122024 20070730103737 0.87 -0.2954
20050401122024 20070816033042 0.91 -0.1067
20050401122024 20071127050336 0.89 -0.7572
20050401122024 20100127182510 0.85 -0.1357
20050401122024 20110831033530 0.89 -9.6697
20050401122024 20120406062737 0.92 -0.7671
20050401122024 20120421130154 0.86 -7.4839
20050401122024 20121015113237 0.92 -0.4535
20050401122024 20141030000124 0.92 -0.5915
20050401122024 20190127043638 0.85 -6.1859
20050401122024 20190331183015 0.85 -0.4885
20050401134743 20050411163225 0.85 -0.0089
20050401141540 20050501094736 0.89 -4.1016
20050401141540 20111205142413 0.86 -0.4194
20050401141805 20050826060659 0.93 -1.4651
20050401141805 20060605042640 0.93 -2.8193
20050401141805 20090511021556 0.89 -1.4396
20050401141805 20100418232849 0.92 -1.9920
20050401141805 20190901224120 0.93 -1.5315
20050401143706 20050505070319 0.95 3.1955
20050401143706 20060808100710 0.96 -2.5960
20050401143706 20061008211350 0.85 8.0064
20050401143706 20080909151512 0.89 3.8818
20050401143706 20190525154412 0.97 3.5210
20050401145039 20050511093259 0.91 -0.3223
20050401145039 20060608042323 0.94 -2.1339
20050401145039 20100407042215 0.96 -2.0073
20050401145039 20110514194723 0.88 -2.1072
20050401170639 20050405210224 0.89 6.1926
20050401190333 20050408080317 0.87 0.4225
20050401190333 20050530125751 0.88 0.1422
20050401190333 20061019210314 0.87 -1.6343
20050401190333 20070612035129 0.86 0.0800
20050401214821 20050406084419 0.97 -1.1529
20050401214821 20050415215613 0.94 -0.3307
20050401214821 20050425081849 0.86 -4.9357
20050401214821 20050427050205 0.97 -2.8511
20050401214821 20050508193649 0.85 -0.3719
20050401214821 20050522124103 0.96 -0.5041
20050401214821 20050622035104 0.96 -1.3178
20050401214821 20050815195631 0.96 -5.2637
20050401214821 20051020004745 0.93 -0.9973
20050401214821 20060126200440 0.97 -2.5800
20050401214821 20090411000330 0.93 -1.5273
20050401214917 20050406084514 0.93 -0.1598
20050401214917 20050415215708 0.92 0.6376
20050401214917 20050427050258 0.94 0.1316
20050401214917 20050522124158 0.93 0.4748
20050401214917 20050622035158 0.91 0.6686
20050401214917 20050815195721 0.91 0.6977
20050401214917 20090411000424 0.86 0.4651
20050401235807 20050417074225 0.85 0.1652
20050401235807 20050809180552 0.87 0.4005
20050402001116 20050403235811 0.87 -0.0391
20050402001116 20050404121922 0.85 0.1518
20050402001116 20050404205946 0.95 0.1862
20050402001116 20050521042804 0.87 -0.3379
20050402001116 20050609105837 0.95 -0.0920
20050402001116 20050612185610 0.92 -0.2784
20050402001116 20050624203038 0.93 0.2443
20050402001116 20050817074248 0.90 -0.3190
20050402001116 20051009222717 0.92 0.2723
20050402001116 20070730103737 0.95 0.0632
20050402001116 20070816033042 0.92 0.2500
20050402001116 20071127050336 0.92 -0.4001
20050402001116 20100127182510 0.94 0.2227
20050402001116 20120406062737 0.91 -0.4114
20050402001116 20121015113237 0.88 -0.0989
20050402001116 20141030000124 0.89 -0.2383
20050402001116 20150501061730 0.94 -0.2272
20050402001216 20050609105933 0.97 3.9053
20050402001216 20051002071335 0.96 5.5619
20050402001216 20060413135328 0.98 -1.7361
20050402001216 20071127050439 0.97 -3.3604
20050402001216 20101216035424 0.94 -1.4876
20050402054315 20050405101041 0.90 0.7628
20050402054315 20050408180539 0.92 -0.8407
20050402054315 20050425194633 0.97 -3.2175
20050402054315 20050512181844 0.97 3.3104
20050402054315 20050618040649 0.95 -0.3703
20050402054315 20050717185347 0.87 -0.3275
20050402054315 20051009085532 0.94 1.8369
20050402054315 20051127022035 0.94 -0.2369
20050402054315 20060921004747 0.91 -2.3913
20050402054315 20070514130136 0.94 1.6767
20050402054315 20081208085316 0.94 1.5055
20050402054315 20160331035247 0.92 -0.5347
20050402055503 20050508092704 0.95 -0.0713
20050402055503 20050521163915 0.93 -1.4663
20050402055503 20050927165219 0.98 -0.2260
20050402055503 20060422000722 0.94 -6.6806
20050402055503 20061211041531 0.97 -1.6437
20050402055503 20070829202413 0.89 -2.7617
20050402055503 20080929202136 0.97 -3.3778
20050402055503 20100223132411 0.95 -3.8973
20050402055503 20120122005537 0.95 -1.4580
20050402055503 20130101200500 0.96 -1.8488
20050402055503 20160922184200 0.91 -1.6503
