station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
H08S2,2005-09-27T16:52:21.75,2008-09-29T20:21:36.91,"[-1.717951711463988, -1.6396765269160136]","[-1.302189295202741, -1.3029639990266029]","[-0.8804922955797718, -0.9642106592676065]","[0.5110712164265753, 0.7057332717419115]","[0.8941899850202587, 0.7546914990626382]","[0.7298800849093036, 0.577476680640619]","[-1.302189295202741, -1.3029639990266029]"
H08S2,2005-09-27T16:52:21.75,2012-01-22T00:55:37.91,"[0.06316080686313359, 0.1686056702180929]","[0.4716092209708968, 0.5042966471921553]","[0.8848924474108182, 0.8407912758911746]","[0.47657482531953665, 0.5520750917707254]","[0.8327624046508759, 0.7811877153169557]","[0.7198867127122963, 0.7560516029557691]","[0.4716092209708968, 0.5042966471921553]"
H08S2,2005-09-27T16:52:21.75,2013-01-01T20:05:00.64,"[-0.013524337157442792, 0.0657094021317452]","[0.39889045645182625, 0.4021447639722256]","[0.8156700025907986, 0.7414309046652702]","[0.5196646301034252, 0.5839473502755592]","[0.8034358686030094, 0.691904016410808]","[0.6307785319599, 0.5617562095245723]","[0.39889045645182625, 0.4021447639722256]"
H08S2,2005-09-27T16:52:21.75,2015-07-22T00:12:05.95,"[-0.33213133857115357, -0.23476584082798713]","[0.08756886186161038, 0.09459392088929576]","[0.5042373086080623, 0.4261512478639531]","[0.6163776669873953, 0.7271640851586697]","[0.8996106977510036, 0.883040831162702]","[0.6708988834700086, 0.7218155913926216]","[0.08756886186161038, 0.09459392088929576]"
H08S2,2005-09-28T14:36:47.64,2005-12-11T00:42:12.01,"[2.5550084704542133, 2.6783622820483455]","[2.9845355113154413, 3.010941456795916]","[3.4130574787966914, 3.3371347653019297]","[0.3992965601932062, 0.41494293205191646]","[0.7976410805799319, 0.6798368671811775]","[0.619441925521112, 0.5785650636253258]","[2.9845355113154413, 3.010941456795916]"
H08S2,2005-09-28T14:36:47.64,2006-03-16T02:49:56.62,"[1.005650107146836, 1.1500371135994485]","[1.4476881061678295, 1.477000562365144]","[1.8839225774079928, 1.802121758171687]","[0.3834330591150044, 0.4136430961284109]","[0.7940992614961389, 0.6783740059071645]","[0.5911294221299604, 0.5734434588036891]","[1.4476881061678295, 1.477000562365144]"
H08S2,2005-09-28T14:36:47.64,2006-06-09T13:11:00.62,"[2.5581201948514574, 2.6431737716937063]","[2.988805379489387, 2.971661542684974]","[3.416685301729925, 3.2943323549642165]","[0.7150996863930028, 0.6107979459384466]","[0.8667766300785329, 0.8294867227880722]","[0.4772581240333139, 0.6719787634992802]","[2.988805379489387, 2.971661542684974]"
H08S2,2005-10-03T01:02:57.48,2006-02-04T04:32:53.8,"[-0.5353881073417042, -0.3688302496041005]","[-0.10131993203636076, -0.05646745816727491]","[0.3424029690100302, 0.2552236808668973]","[0.48851369834978164, 0.5061099006916765]","[0.9223796096058361, 0.7794313875239276]","[0.8743409614615124, 0.76853324040446]","[-0.10131993203636076, -0.05646745816727491]"
H08S2,2005-10-03T01:02:57.48,2008-02-27T10:07:53.54,"[-1.0551554915175807, -0.9830524895049106]","[-0.6181020539869827, -0.6622503202788622]","[-0.17630866783724797, -0.35789425824288595]","[0.6930336283392805, 0.5930885399012049]","[0.9600813659704727, 0.6264857004820644]","[0.7067660838027028, 0.42343090503678427]","[-0.6181020539869827, -0.6622503202788622]"
H08S2,2005-10-03T01:02:57.48,2012-08-13T20:13:01.15,"[-0.586710934426974, -0.44913651075626]","[-0.14886007898837592, -0.13854077700849457]","[0.29259139275002777, 0.1694067840972659]","[0.567265844001168, 0.7104424893486366]","[0.95813913722679, 0.9015687568146218]","[0.7471609230923579, 0.7670845697352313]","[-0.14886007898837592, -0.13854077700849457]"
H08S2,2005-10-07T08:08:10.33,2009-10-29T16:44:56.19,"[-0.45441306276887583, -0.34125935056143014]","[-0.020856618252845075, -0.013456121598202706]","[0.4122907568253461, 0.3112937630596788]","[0.46957959487099155, 0.7136521870593978]","[0.9201778434428195, 0.8515429038408668]","[0.6830583152472905, 0.7354182222478404]","[-0.020856618252845075, -0.013456121598202706]"
H08S2,2005-10-07T09:15:35.32,2006-03-26T00:01:33.66,"[-0.9497726554358995, -0.7751732994018616]","[-0.4848958954778653, -0.46154787994663643]","[-0.01822192467912429, -0.14414404943453982]","[0.6769570320706508, 0.6464600015855124]","[0.9495339183289832, 0.8775641053296034]","[0.7335003796925513, 0.7503672701426763]","[-0.4848958954778653, -0.46154787994663643]"
H08S2,2005-10-07T09:15:35.32,2014-03-19T07:36:03.97,"[-1.2016407270762233, -1.066942866167049]","[-0.7410811885232258, -0.7486621099235424]","[-0.27339112351454115, -0.4311125428417457]","[0.6949275675920388, 0.6611343924745029]","[0.940379319263308, 0.8097754242248647]","[0.682049993133959, 0.6114665730939225]","[-0.7410811885232258, -0.7486621099235424]"
H08S2,2005-10-13T08:08:21.61,2008-09-17T05:04:46.73,"[-1.738204906483711, -1.6130188875120506]","[-1.3079497953330437, -1.2831345434221033]","[-0.8830107404638219, -0.9536607573473342]","[0.5407227794298302, 0.40814230647455074]","[0.8867621348474902, 0.5715168664764916]","[0.6522713904934788, 0.4858268375597094]","[-1.3079497953330437, -1.2831345434221033]"
H08S2,2005-10-14T19:54:22.54,2009-10-06T02:18:20.5,"[0.3965921422874377, 0.5160937598091279]","[0.8340652135800559, 0.8371366965526197]","[1.2725069000231048, 1.1584776242005723]","[0.6645452899382939, 0.6203702865251849]","[0.938206101411451, 0.8226989555978963]","[0.6837359157861683, 0.7133944307984917]","[0.8340652135800559, 0.8371366965526197]"
H08S2,2005-10-14T19:54:22.54,2012-06-15T22:59:28.73,"[-0.13583992403338802, 0.0002915242155479432]","[0.30745386736968994, 0.31949837030801354]","[0.7463864489629404, 0.6433953576677616]","[0.7299653804476007, 0.5842390172869031]","[0.9279180412493186, 0.7691483251623593]","[0.619133126327574, 0.6836126806182441]","[0.30745386736968994, 0.31949837030801354]"
H08S2,2005-10-15T07:44:03.87,2006-03-02T22:37:07.92,"[-0.3272970596419368, -0.11709074688605826]","[0.1314954255807731, 0.19664340757619897]","[0.5838813671705828, 0.5243538715707933]","[0.6158191179254934, 0.4124500149686401]","[0.9331580002100012, 0.7310622443019129]","[0.8302342559498683, 0.6854609201058741]","[0.1314954255807731, 0.19664340757619897]"
H08S2,2005-10-18T11:22:10.31,2009-09-19T14:28:14.88,"[-0.22040302897214356, -0.10009326092610038]","[0.21959562547459474, 0.2331213670404389]","[0.6565222524769384, 0.5749616563961175]","[0.7249003030365981, 0.6141968445308881]","[0.9376835808390916, 0.7699652129516991]","[0.7448342791319824, 0.6161140786125296]","[0.21959562547459474, 0.2331213670404389]"
H08S2,2005-10-18T11:22:10.31,2013-02-23T11:39:46.56,"[-0.5205851762420406, -0.35826744094446505]","[-0.07978109492966969, -0.03516272010012255]","[0.3589850028731797, 0.3044547771994051]","[0.6620707676111147, 0.3530067147283918]","[0.8514323222508171, 0.6304135384007145]","[0.69483387756923, 0.603183828288051]","[-0.07978109492966969, -0.03516272010012255]"
H08S2,2005-10-19T18:47:53.48,2006-01-22T04:50:43.48,"[-1.14251862623193, -0.9901025844114058]","[-0.7143486505577634, -0.6626910755896611]","[-0.28923318389907965, -0.32877242518208216]","[0.658360888719527, 0.488847794573781]","[0.9165453438372083, 0.8399433055934034]","[0.8820286787245459, 0.7646387466806484]","[-0.7143486505577634, -0.6626910755896611]"
H08S2,2005-10-19T18:47:53.48,2006-06-17T18:09:33.31,"[-1.5292603673373735, -1.399898791124449]","[-1.094824476214163, -1.066842243556763]","[-0.6659140625266723, -0.731704555817661]","[0.6707061356099434, 0.4356920534463388]","[0.8571714481889505, 0.648937703913669]","[0.7061327297423559, 0.5376339898430798]","[-1.094824476214163, -1.066842243556763]"
H08S2,2005-10-19T18:47:53.48,2012-06-26T17:08:45.68,"[-1.7157197560605837, -1.6383164809044939]","[-1.2857814464882091, -1.3092394059773047]","[-0.8559443922255238, -0.978793637208798]","[0.8183556015763999, 0.6687917609362213]","[0.943337317650852, 0.6977632517875526]","[0.7530036757865464, 0.35579386704154076]","[-1.2857814464882091, -1.3092394059773047]"
H08S2,2005-10-20T00:47:46.41,2006-01-26T20:04:39.12,"[1.0236457497026568, 1.1075609988792081]","[1.474259129721885, 1.4240644047256847]","[1.9281476956884154, 1.742966090661303]","[0.7992993730965108, 0.8679728786576584]","[0.8009669717815403, 0.8459116403252351]","[0.3346423393552164, 0.6103165317319714]","[1.0236457497026568, 1.1075609988792081]"
H08S2,2005-10-27T10:50:30.89,2006-02-12T11:31:13.07,"[-3.294713301573506, -3.2164912139782076]","[-2.851193508351814, -2.906688718979033]","[-2.40691737633027, -2.5993258320547317]","[0.8468657477126316, 0.7414411312538651]","[0.8935613740317212, 0.7022851974135191]","[0.5318772043749227, 0.43340556885556836]","[-3.294713301573506, -3.2164912139782076]"
H08S2,2005-10-27T10:50:30.89,2008-03-15T05:53:44.51,"[-0.9433133046134753, -0.725137506487695]","[-0.47234281742689727, -0.41930862323708495]","[-0.024552846984721457, -0.11172525225163667]","[0.42542325745705495, 0.5218457628086299]","[0.7185141497743134, 0.6511569017035765]","[0.7109131759373892, 0.5477401868421164]","[-0.47234281742689727, -0.41930862323708495]"
H08S2,2005-10-27T10:50:30.89,2008-12-30T17:28:19.5,"[-4.882782934177666, -4.789032083596876]","[-4.435626194061079, -4.481088887111912]","[-3.9934866661411887, -4.179178007799573]","[0.756121957826977, 0.7318489971672916]","[0.8430823765983388, 0.7260861632677448]","[0.5428204412516883, 0.46745021208169807]","[-4.882782934177666, -4.789032083596876]"
H08S2,2005-10-28T15:41:57.98,2008-05-18T23:25:02.24,"[-1.2388076917862014, -1.070498133283099]","[-0.7995134954703206, -0.756065983103441]","[-0.3688445442080632, -0.43911668388790753]","[0.6395684112724219, 0.560172050000797]","[0.8023651922841958, 0.7970004212530991]","[0.7303303058707638, 0.7561529238365189]","[-0.7995134954703206, -0.756065983103441]"
H08S2,2005-10-28T15:41:57.98,2008-10-10T11:28:49.94,"[-1.334710330602699, -1.1883169756493117]","[-0.9000142323193432, -0.8782313233133725]","[-0.46758378933094985, -0.5625369193847604]","[0.8079423827792069, 0.42839529823365297]","[0.9339837772147218, 0.7424990034602417]","[0.7702698121057078, 0.6897192968874056]","[-0.9000142323193432, -0.8782313233133725]"
H08S2,2005-10-31T19:33:47.59,2013-11-13T22:36:04.11,"[-1.0782987807597189, -0.9574942305043133]","[-0.6303839035217166, -0.6170002505824287]","[-0.18388159769068063, -0.2812537733797477]","[0.5212575769076613, 0.4666600813406671]","[0.8800841621222086, 0.5598099619333373]","[0.7368725880865554, 0.4129179806239167]","[-0.6303839035217166, -0.6170002505824287]"
H08S2,2005-11-01T00:26:45.61,2006-02-05T06:13:35.97,"[0.4197014852783905, 0.6590376474887152]","[0.8692523178150241, 0.9664050547808194]","[1.3129165368911244, 1.2955615435282493]","[0.5100439799841902, 0.29377904525433285]","[0.7739032263796404, 0.5353834390586568]","[0.7718814420326539, 0.5827051754568839]","[0.8692523178150241, 0.9664050547808194]"
H08S2,2005-11-01T00:26:45.61,2006-08-07T18:29:20.83,"[0.9661983500440813, 1.1579210272028753]","[1.4142161422424857, 1.475915713927918]","[1.8591392574766066, 1.799901793252205]","[0.5645756884628477, 0.37143442068915816]","[0.8628311356398956, 0.731998566610009]","[0.8438370709746996, 0.7366718608656713]","[1.4142161422424857, 1.475915713927918]"
H08S2,2005-11-03T22:45:39.68,2006-01-21T15:17:49.72,"[0.9110602848295022, 1.0071459300050427]","[1.3726321473942993, 1.3412231725647572]","[1.8254991386247308, 1.6971013007362987]","[0.728056504112981, 0.5973278607608971]","[0.7287953514234362, 0.5279339869036225]","[0.30582808022086705, 0.3710489918593151]","[0.9110602848295022, 1.0071459300050427]"
H08S2,2005-11-03T22:45:39.68,2008-06-02T03:49:15.79,"[-0.06071321075707529, 0.12501924102872444]","[0.39670352291936456, 0.45076223169992485]","[0.8410054938894229, 0.7835889806152336]","[0.5400308136041923, 0.5256953932471989]","[0.8511604110471911, 0.7055030409097051]","[0.7510640724301088, 0.6823749696685015]","[0.39670352291936456, 0.45076223169992485]"
H08S2,2005-11-03T22:45:39.68,2012-07-01T12:51:13.47,"[-0.4350339103779016, -0.30839921920234653]","[0.016165946302836708, 0.022052241538787622]","[0.46222258788422577, 0.3523117304551652]","[0.5876192042106806, 0.6403997879143298]","[0.9019741942733089, 0.7343705408301661]","[0.6701831726589915, 0.5530219656424088]","[0.016165946302836708, 0.022052241538787622]"
H08S2,2005-11-03T22:45:39.68,2014-04-24T18:58:19.9,"[-0.030875734175719646, 0.05073855550271491]","[0.4129234395977254, 0.37776103525674876]","[0.8711067264170159, 0.6980746439082618]","[0.6542805758331878, 0.6516034942033183]","[0.8560307218212273, 0.7286706721972535]","[0.5506497261041409, 0.5531080197559437]","[0.4129234395977254, 0.37776103525674876]"
H08S2,2005-11-12T20:22:21.28,2006-05-29T19:32:47.8,"[-0.11936471699135817, -0.045681871901374176]","[0.3329768812592209, 0.27100406043154224]","[0.7864033609101774, 0.8757233456040643]","[0.6973076184589536, 0.3851661090925665]","[0.7718569417569445, 0.5027538249630775]","[0.6718461139577434, 0.517056199556145]","[0.3329768812592209, 0.27100406043154224]"
H08S2,2005-11-15T14:14:39.67,2006-08-18T08:08:50.87,"[0.8681983932088868, 0.9604401338327945]","[1.3151360465221138, 1.2834899896181708]","[1.7900939604581643, 1.6012049062862974]","[0.5614826217650296, 0.3408703571751396]","[0.6463860452047075, 0.5962917241050137]","[0.33701788158050067, 0.5734435108468543]","[1.3151360465221138, 1.2834899896181708]"
H08S2,2005-11-21T20:02:54.4,2006-01-28T08:55:24.14,"[-1.14265105280092, -0.951963680121564]","[-0.6984282543570551, -0.6360878558802919]","[-0.2625962634962043, -0.3118184858800048]","[0.5821090785857955, 0.32914186427623593]","[0.8048008309156848, 0.5727043990402854]","[0.7534962966812718, 0.5405918046453208]","[-0.6984282543570551, -0.6360878558802919]"
H08S2,2005-11-25T03:06:03.81,2006-07-04T14:34:38.11,"[0.16710773905375642, 0.23751371339273367]","[0.5982479031190329, 0.6302491369438185]","[1.0327347173316872, 0.9793427876554022]","[0.647206438891359, 0.24366761811159265]","[0.8585902814058801, 0.5432244846361125]","[0.7969473473198933, 0.5077040940951794]","[0.5982479031190329, 0.6302491369438185]"
H08S2,2005-11-25T03:06:03.81,2015-01-02T17:42:03.53,"[-1.2332855000715193, -1.164108012554087]","[-0.802176602163191, -0.8092285052542834]","[-0.3661479257025314, -0.4692463262185696]","[0.6356115457028537, 0.5036069293802453]","[0.8827832325657544, 0.6003208316065716]","[0.7601422753137965, 0.3668606997656011]","[-0.802176602163191, -0.8092285052542834]"
H08S2,2005-11-25T14:13:15.51,2014-07-14T22:27:43.6,"[-1.044695447908069, -0.8624427098494701]","[-0.5991275744829615, -0.5396821836146083]","[-0.17602886598603598, -0.21025332371038868]","[0.5823252592323421, 0.47563204843548657]","[0.7871524796855714, 0.637045815027352]","[0.6463557762827056, 0.6369241058625674]","[-0.5991275744829615, -0.5396821836146083]"
H08S2,2005-11-27T02:20:36.71,2006-09-21T00:47:46.03,"[0.15334199348023203, 0.36234016668393715]","[0.5992139857466787, 0.6713418689412626]","[1.033640803810866, 0.9901630454743114]","[0.6567121685784197, 0.382714296395952]","[0.8981750553295025, 0.663640099314993]","[0.7036418932186902, 0.7007119742973448]","[0.5992139857466787, 0.6713418689412626]"
H08S2,2005-11-27T02:20:36.71,2016-03-31T03:52:47.57,"[-0.007321822893529625, 0.07956091145909519]","[0.4393647225893099, 0.41287459074849037]","[0.8790428418157019, 0.7432916680143591]","[0.6186674798593065, 0.5577733269647324]","[0.8590013682840075, 0.5318301339170828]","[0.5460690771005655, 0.2537991713837122]","[0.4393647225893099, 0.41287459074849037]"
H08S2,2005-12-03T18:48:07.31,2008-07-02T14:55:10.51,"[-0.19593805807581524, -0.29745556507223825]","[0.2758386010267939, 0.32802851479399114]","[0.7274503664041905, 0.6464139562322508]","[0.5125337299211526, 0.5043261085901599]","[0.6236154553633053, 0.6692550055339359]","[0.42363999404955127, 0.642976377134176]","[0.2758386010267939, 0.32802851479399114]"
H08S2,2005-12-11T00:42:12.01,2006-03-16T02:49:56.62,"[-1.964163623076414, -1.879177573949255]","[-1.5398782340988615, -1.5539883242215506]","[-1.1168499834539602, -1.232396919026559]","[0.5416402806492, 0.5582075975010697]","[0.8223170642086302, 0.7084382180535799]","[0.5045149200865313, 0.43938495588490245]","[-1.5398782340988615, -1.5539883242215506]"
H08S2,2005-12-13T16:03:41.64,2006-02-26T11:35:31.89,"[-5.134671656997376, -4.974430268037237]","[-4.689868336046804, -4.636550402808152]","[-4.24571343780077, -4.298219435900933]","[0.5341653788668915, 0.3324746825174285]","[0.9343522074094439, 0.7164442461659886]","[0.7801593000948226, 0.8133221696551789]","[-4.689868336046804, -4.636550402808152]"
H08S2,2005-12-13T16:03:41.64,2009-12-07T16:05:36.26,"[-5.811792231585402, -5.6945472051524595]","[-5.371859170131421, -5.370788421379791]","[-4.925295442481318, -5.047540631687346]","[0.5592979233168243, 0.5797484000330362]","[0.8828964403641344, 0.7661026988083393]","[0.660410781796852, 0.6118894581019648]","[-5.371859170131421, -5.370788421379791]"
H08S2,2005-12-15T01:33:21.56,2006-05-29T20:08:03.6,"[-3.6054250463473214, -3.425322279794196]","[-3.146828043172841, -3.109652273946286]","[-2.6945363502336748, -2.776584594912449]","[0.7742751916411431, 0.44783003662197957]","[0.9505210522906286, 0.5384657017435467]","[0.7735643463800943, 0.42339481488041053]","[-3.146828043172841, -3.109652273946286]"
H08S2,2005-12-27T01:54:36.44,2008-04-10T03:14:29.99,"[-0.1116090781345958, -0.02522443746132869]","[0.3373846278020697, 0.3001547064358901]","[0.7860109348167765, 0.6259490955032903]","[0.655425444784998, 0.6788032754320117]","[0.9059229020897613, 0.7125555740992278]","[0.45129546352298366, 0.5072207437551282]","[0.3373846278020697, 0.3001547064358901]"
H08S2,2005-12-30T20:00:30.66,2008-10-11T12:32:29.98,"[-2.955633645504256, -2.829191670103668]","[-2.4989169821378217, -2.5078769985330744]","[-2.0565230520844873, -2.1828049841711077]","[0.6303182618849772, 0.7543742893532379]","[0.9166185086380206, 0.7937484116041224]","[0.5429043013996195, 0.5404355981159396]","[-2.4989169821378217, -2.5078769985330744]"
H08S2,2005-12-30T20:00:30.66,2015-01-14T22:08:30.64,"[-1.478566902143596, -1.3257082169191503]","[-1.0198374569423234, -1.0085690301954968]","[-0.5767024128000833, -0.6870697555324944]","[0.54762346228657, 0.7275395482138022]","[0.890125533910306, 0.8523239550009589]","[0.5603608666941708, 0.6269770222375225]","[-1.0198374569423234, -1.0085690301954968]"
