station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
II.DGAR.00.BHZ,2005-02-27T17:42:43.46,2005-06-06T07:11:14.66,"[-2.8253050132889905, -2.7586406554695726]","[-2.3991467822381227, -2.4086510106023162]","[-1.970298555648336, -2.0518327060779584]","[0.43189307917011394, 0.7199855803244779]","[0.6629799542388063, 0.7749907026976658]","[0.4625798452053115, 0.5400355107954715]","[-2.3991467822381227, -2.4086510106023162]"
II.DGAR.00.BHZ,2005-02-27T17:42:43.46,2006-02-08T09:08:33.27,"[-1.9904309585183895, -1.8942113927089579]","[-1.5598482716479773, -1.5481542326633542]","[-1.1307803042573854, -1.1991141471203963]","[0.5595527755545463, 0.7171636904669912]","[0.896666640536133, 0.8838469671834557]","[0.7245414504611063, 0.7190586396949943]","[-1.5598482716479773, -1.5481542326633542]"
II.DGAR.00.BHZ,2005-02-27T17:42:43.46,2006-05-16T23:16:27.37,"[-1.6045158801459276, -1.5557588208371302]","[-1.183258378391568, -1.209185017830334]","[-0.7563908361594971, -0.8510941446978578]","[0.5272211659316633, 0.770308806333101]","[0.737682585828209, 0.7084710564714177]","[0.5089713100343108, 0.4561764265476888]","[-1.183258378391568, -1.209185017830334]"
II.DGAR.00.BHZ,2005-02-27T17:42:43.46,2008-08-10T17:15:41.37,"[-1.9835010331773884, -1.912306525876452]","[-1.5558487988302028, -1.5685866810273954]","[-1.1271607543818534, -1.219165989086048]","[0.5134983771231051, 0.70766448698268]","[0.639050824858601, 0.7837957236455776]","[0.4342533726227662, 0.5712680407253079]","[-1.5558487988302028, -1.5685866810273954]"
II.DGAR.00.BHZ,2005-02-27T17:42:43.46,2009-01-14T22:46:09.61,"[-2.5819937863715627, -2.4631638788986012]","[-2.1389019737006203, -2.1143734744900007]","[-1.6990615361468504, -1.7636821808299776]","[0.5146036403646564, 0.5706775462859481]","[0.8064315484887312, 0.7888542370439791]","[0.6886413394294383, 0.7068773479130764]","[-2.1389019737006203, -2.1143734744900007]"
II.DGAR.00.BHZ,2005-02-27T17:42:43.46,2009-09-04T03:09:57.72,"[-2.6029603357283233, -2.507521586652955]","[-2.189447684340912, -2.154650635992299]","[-1.7671599291550746, -1.8075472089929994]","[0.3815725303023193, 0.509256985389639]","[0.6379842266376105, 0.786809678342965]","[0.6086776910172336, 0.7923120503696425]","[-1.7671599291550746, -1.8075472089929994]"
II.DGAR.00.BHZ,2005-02-27T17:42:43.46,2010-04-26T12:02:34.02,"[-2.0173968298735963, -1.9693417630632186]","[-1.599490003134599, -1.6235727237490636]","[-1.1883384749282695, -1.2704377696724203]","[0.5749159186119853, 0.7250905715464407]","[0.6091232996596209, 0.7688610907390867]","[0.3917467129900618, 0.5518636039151502]","[-1.599490003134599, -1.6235727237490636]"
II.DGAR.00.BHZ,2005-02-27T17:42:43.46,2011-12-02T08:07:39.7,"[-1.926698733237222, -1.8566769887078571]","[-1.4989582496546963, -1.507776235475942]","[-1.0744509018872916, -1.1549949031399385]","[0.6583715421343039, 0.7157823227511219]","[0.837144032498636, 0.8453810166913052]","[0.5692074007821543, 0.6373054113019696]","[-1.4989582496546963, -1.507776235475942]"
II.DGAR.00.BHZ,2005-02-27T17:42:43.46,2012-10-31T09:56:27.4,"[-1.9142423946788034, -1.8288301646669969]","[-1.4853186671057375, -1.4833046505019847]","[-1.0589748731170996, -1.1371716813849668]","[0.6106989655001488, 0.7078237549818351]","[0.8157648905603458, 0.8694939250983527]","[0.6026398130847442, 0.7127367570050875]","[-1.4853186671057375, -1.4833046505019847]"
II.DGAR.00.BHZ,2005-02-27T17:42:43.46,2014-01-31T19:19:45.67,"[-1.5620511930925511, -1.5113030482047134]","[-1.1452083217950995, -1.160827589893727]","[-0.7261330307586642, -0.8063623947198755]","[0.5582047246296906, 0.7463548934883929]","[0.6468575812267158, 0.8162922035287462]","[0.44909773403571185, 0.6290467587834153]","[-1.1452083217950995, -1.160827589893727]"
II.DGAR.00.BHZ,2005-02-27T17:42:43.46,2017-12-25T03:38:12.41,"[-1.893642205785221, -1.807323754331895]","[-1.4689928394256682, -1.458820249487002]","[-1.0401531652197422, -1.1079125060200645]","[0.5409960434525131, 0.5621979765409354]","[0.7549343254934399, 0.751915778106838]","[0.5647792850223715, 0.6704639668694382]","[-1.4689928394256682, -1.458820249487002]"
II.DGAR.00.BHZ,2005-02-27T21:39:02.33,2005-04-22T07:30:51.62,"[-1.3421816300282214, -1.2728016912236646]","[-0.8881105366755946, -0.930056852476058]","[-0.43306731709842666, -0.5977377009555861]","[0.7223047128987221, 0.5066740835039788]","[0.7846676225709713, 0.6097837404314839]","[0.5305106234253352, 0.37276550313194456]","[-0.8881105366755946, -0.930056852476058]"
II.DGAR.00.BHZ,2005-02-27T21:39:02.33,2008-04-04T08:28:57.61,"[-0.9672256093095519, -0.897334408844809]","[-0.5172759977415656, -0.5578632635486699]","[-0.06630040932089609, -0.2232627535582758]","[0.6883381139519971, 0.5876215600312844]","[0.7697228461764479, 0.602978345175975]","[0.5482171265188791, 0.3070195689611741]","[-0.5172759977415656, -0.5578632635486699]"
II.DGAR.00.BHZ,2005-02-27T21:39:02.33,2009-10-29T16:44:56.19,"[-1.3253243933162666, -1.2415427471063472]","[-0.8740776515960238, -0.9019924283343798]","[-0.4231481731316523, -0.5600556852138101]","[0.7050180710636469, 0.6008950613960911]","[0.821688353083485, 0.6343186900159719]","[0.6101027562663128, 0.29420116167980154]","[-0.8740776515960238, -0.9019924283343798]"
II.DGAR.00.BHZ,2005-03-01T03:45:32.99,2005-06-21T06:48:41.09,"[1.4217264451316731, 1.5126722698164667]","[1.885767424746543, 1.8430336233195368]","[2.361965951961334, 2.174546465624284]","[0.7069685978128386, 0.7367855082532507]","[0.7772092672719403, 0.7421130968617579]","[0.6428159359456251, 0.5823664357264102]","[1.885767424746543, 1.8430336233195368]"
II.DGAR.00.BHZ,2005-03-01T03:45:32.99,2006-03-15T14:27:53.56,"[0.943110763699422, 1.0461405342455883]","[1.4038216933901069, 1.3800497196884316]","[1.8692634911470056, 1.7147947962738956]","[0.7885750989413228, 0.8489938226315419]","[0.9035175745830832, 0.9030743195753431]","[0.7154692353675177, 0.7333257711237886]","[1.4038216933901069, 1.3800497196884316]"
II.DGAR.00.BHZ,2005-03-01T03:45:32.99,2006-11-16T03:14:27.78,"[-0.23546232798839833, -0.09992952496641087]","[0.2280719564758815, 0.2273872563330939]","[0.6915452584047197, 0.5570758109995286]","[0.7100732370572124, 0.7471527186326103]","[0.8830483315747624, 0.8431402004690561]","[0.7644533283250842, 0.7514521826403273]","[0.2280719564758815, 0.2273872563330939]"
II.DGAR.00.BHZ,2005-03-01T03:45:32.99,2008-12-05T13:51:48.93,"[-0.4279903654374515, -0.30544930328017206]","[0.03442704777662116, 0.025271963476849662]","[0.49998484592402986, 0.3567909510665888]","[0.7564973274369546, 0.8092339807235105]","[0.9174992962224705, 0.8854368446740807]","[0.7416954742442614, 0.7459227099209036]","[0.03442704777662116, 0.025271963476849662]"
II.DGAR.00.BHZ,2005-03-01T03:45:32.99,2011-11-27T04:17:49.61,"[0.13573234362174966, 0.2847402525082035]","[0.5997104782296732, 0.6162786874986754]","[1.0589554716316385, 0.9461727492877288]","[0.6959680768742392, 0.7755797296073841]","[0.8894779645576376, 0.8636954349817991]","[0.7673529399486426, 0.7772053826372443]","[0.5997104782296732, 0.6162786874986754]"
II.DGAR.00.BHZ,2005-03-01T03:45:32.99,2014-04-13T05:48:06.84,"[-0.049254997529781686, 0.05014037052589826]","[0.4107941446878953, 0.378967281364881]","[0.8769400430146619, 0.7090014791398274]","[0.7653051318731173, 0.7849944446291709]","[0.8823981234436897, 0.8275637107566952]","[0.7317386059683428, 0.6957801691076427]","[0.4107941446878953, 0.378967281364881]"
II.DGAR.00.BHZ,2005-03-08T09:44:15.5,2005-04-30T19:44:46.07,"[0.8254975304639963, 0.991916964852955]","[1.2948119066681973, 1.3210457237889472]","[1.7602113979224958, 1.6664202931215224]","[0.7647661458122691, 0.31887402639326407]","[0.8068026364670875, 0.5132014043180881]","[0.6658428534334963, 0.3601744267444476]","[1.2948119066681973, 1.3210457237889472]"
II.DGAR.00.BHZ,2005-03-08T09:44:15.5,2005-08-27T11:11:27.54,"[0.8439227928930343, 0.9623794463899081]","[1.3121709443400411, 1.2952118612844277]","[1.7809828940856338, 1.6214434390824313]","[0.8195233485195327, 0.555267188921143]","[0.897370361912166, 0.7166135209848901]","[0.7539024760479991, 0.3838409400524219]","[1.3121709443400411, 1.2952118612844277]"
II.DGAR.00.BHZ,2005-03-08T09:44:15.5,2008-07-12T11:07:24.15,"[0.6289037578220578, 0.7478883764203543]","[1.0996420150688413, 1.081625679824224]","[1.5680587126501724, 1.4090316656364326]","[0.8340376601330672, 0.573697177732444]","[0.9193385278652355, 0.6956594673571508]","[0.7690358408915969, 0.3192019425534997]","[1.0996420150688413, 1.081625679824224]"
II.DGAR.00.BHZ,2005-03-15T10:07:08.41,2006-01-28T17:31:41.94,"[-1.546938939397038, -1.480632502669335]","[-1.1203869166899683, -1.1165430641758471]","[-0.6928792749960201, -0.7478597537414503]","[0.5670215083019192, 0.606344698843937]","[0.7547350559186321, 0.740598215271095]","[0.4958952799612618, 0.6645675008758681]","[-1.1203869166899683, -1.1165430641758471]"
II.DGAR.00.BHZ,2005-03-15T21:34:04.83,2005-05-17T03:35:58.85,"[-1.5060822950521244, -1.3782008632563376]","[-1.0320449179377047, -1.0198157344774716]","[-0.5642607888063303, -0.6709857913437693]","[0.7785154550066845, 0.395815190183477]","[0.8939703548740252, 0.6709338980704772]","[0.8082559904072887, 0.4683270943739695]","[-1.0320449179377047, -1.0198157344774716]"
II.DGAR.00.BHZ,2005-03-15T21:34:04.83,2005-07-04T15:16:27.9,"[-1.3237718008766672, -1.1933605600771688]","[-0.8551355351975025, -0.8329879416115428]","[-0.3872393587176525, -0.4824532704545688]","[0.6656421585499248, 0.2828406008760858]","[0.8058583091617048, 0.5951399628018992]","[0.7379363810803073, 0.48778505319308196]","[-0.8551355351975025, -0.8329879416115428]"
II.DGAR.00.BHZ,2005-03-15T21:34:04.83,2005-09-28T14:36:47.64,"[-3.489967242540664, -3.3670383591404924]","[-3.0173358008138975, -3.0018625392707756]","[-2.544393761162158, -2.6562486701208075]","[0.6251540283925794, 0.19329376957485941]","[0.7193789656207256, 0.5052405158014442]","[0.605882750654034, 0.4958904519550656]","[-3.0173358008138975, -3.0018625392707756]"
II.DGAR.00.BHZ,2005-03-15T21:34:04.83,2005-12-11T00:42:12.01,"[-0.5034271363333527, -0.3320200291190751]","[-0.027005650830882605, 0.011560274969751237]","[0.4369699761746644, 0.3486140916430465]","[0.6330023296200649, 0.31259070737568945]","[0.7888815784723656, 0.6221833167964271]","[0.7411588312263496, 0.47689786872414336]","[-0.027005650830882605, 0.011560274969751237]"
II.DGAR.00.BHZ,2005-03-15T21:34:04.83,2006-03-16T02:49:56.62,"[-2.0757865036904417, -1.9582312025830884]","[-1.6034866789888491, -1.59663135157372]","[-1.136377943340244, -1.2343713938200194]","[0.7773599513565576, 0.4604908505066437]","[0.8854557597612405, 0.6758729588221671]","[0.7679687027370942, 0.4660259829674664]","[-1.6034866789888491, -1.59663135157372]"
II.DGAR.00.BHZ,2005-03-15T21:34:04.83,2006-12-11T12:29:48.95,"[-0.8463066830759213, -0.7380817827854604]","[-0.3864361990295598, -0.3985786951688917]","[0.08343381830133578, -0.06445720725192029]","[0.6218815093512098, 0.30319975510499225]","[0.6752378732745512, 0.5540943447805619]","[0.5336361291108168, 0.48907601275494683]","[-0.3864361990295598, -0.3985786951688917]"
II.DGAR.00.BHZ,2005-03-22T01:36:51.03,2007-01-09T08:57:29.25,"[-1.567109351549333, -1.4328488302574534]","[-1.1077866225058906, -1.0885622408168447]","[-0.6504011791617363, -0.7481215720353114]","[0.616267788247743, 0.5108061562526465]","[0.8668377300455089, 0.7197756385242987]","[0.7912236394698264, 0.5586318211477689]","[-1.1077866225058906, -1.0885622408168447]"
II.DGAR.00.BHZ,2005-03-28T17:12:58.03,2005-03-28T23:20:31.14,"[-0.031125330368335525, 0.08618982849140314]","[0.44042749896775885, 0.42689642502009834]","[0.9176154389306823, 0.7612757970010219]","[0.7373628480412595, 0.5061092720484185]","[0.8821647229565942, 0.6002170199767651]","[0.7568966360968493, 0.4384995897886433]","[0.44042749896775885, 0.42689642502009834]"
II.DGAR.00.BHZ,2005-03-28T17:12:58.03,2005-03-29T14:43:30.35,"[0.03129365808611863, 0.15066265358158804]","[0.49708126459184765, 0.48619093761694404]","[0.968492542263513, 0.8206104098537513]","[0.7641969253313162, 0.679646883373959]","[0.9148281293757763, 0.818301734472821]","[0.7742539628527354, 0.6486504275038164]","[0.49708126459184765, 0.48619093761694404]"
II.DGAR.00.BHZ,2005-03-28T17:12:58.03,2005-04-03T07:15:11.35,"[-0.07823790811632618, 0.04139813964847456]","[0.3870485684615946, 0.3828729893711765]","[0.8599434129654632, 0.7238872955355513]","[0.6966729608610627, 0.5560062591084263]","[0.8651905625543709, 0.6941869803924965]","[0.7466364170026716, 0.5882405298412634]","[0.3870485684615946, 0.3828729893711765]"
II.DGAR.00.BHZ,2005-03-28T17:12:58.03,2005-04-10T15:24:58.83,"[-0.19562030541400677, -0.08025895556845966]","[0.26887377157230374, 0.2629275718815458]","[0.7418072615426522, 0.605149159185657]","[0.7127162207911473, 0.5015024630875792]","[0.8964782970329088, 0.6363121116007773]","[0.7587419218823763, 0.5544387107954323]","[0.26887377157230374, 0.2629275718815458]"
II.DGAR.00.BHZ,2005-03-28T17:12:58.03,2005-04-25T05:56:15.63,"[-0.7780162730549844, -0.6400216432949383]","[-0.31220270620282703, -0.30367864604241607]","[0.16001089944824406, 0.03493944080540071]","[0.7078097076875342, 0.3917445317355823]","[0.871551467113795, 0.5604709106463439]","[0.7624626970306027, 0.5244332922457585]","[-0.31220270620282703, -0.30367864604241607]"
II.DGAR.00.BHZ,2005-03-28T17:29:08.61,2005-04-22T03:14:34.11,"[-0.5041339548271373, -0.4398271785220124]","[-0.08169087495890176, -0.09173099837827577]","[0.34090044432509525, 0.258940580373248]","[0.5156231871011577, 0.4629533726154404]","[0.6551645962375288, 0.5016865277320914]","[0.479389512990621, 0.41975477933386124]","[-0.08169087495890176, -0.09173099837827577]"
II.DGAR.00.BHZ,2005-03-28T17:29:08.61,2005-10-30T21:37:46.11,"[-1.1691279983431329, -1.1142598456511155]","[-0.7514606922908532, -0.7670524463323543]","[-0.3236324245647775, -0.43329291757182165]","[0.4502981557754082, 0.46800482638259194]","[0.6303711809517963, 0.5410789832423709]","[0.5150996770950443, 0.4432632200284903]","[-0.7514606922908532, -0.7670524463323543]"
II.DGAR.00.BHZ,2005-03-28T18:20:14.4,2005-03-29T03:44:36.1,"[-0.9339214442229451, -0.8016973022161313]","[-0.4569235249435015, -0.4523179078474684]","[0.01808512274805171, -0.09871980767452429]","[0.5819246520660218, 0.5192350199487108]","[0.8685155018336307, 0.7177023391161256]","[0.6236756401582811, 0.4938682596334626]","[-0.4569235249435015, -0.4523179078474684]"
II.DGAR.00.BHZ,2005-03-28T18:20:14.4,2005-07-28T07:11:54.79,"[0.005683789132244654, 0.12556839815096682]","[0.4646652933844199, 0.47318127436133467]","[0.9262033740840229, 0.8205038523485124]","[0.5095302733059941, 0.3343137677445841]","[0.7141749303689385, 0.5585759053081115]","[0.5554427750244683, 0.43294408363523157]","[0.4646652933844199, 0.47318127436133467]"
II.DGAR.00.BHZ,2005-03-28T18:22:12.73,2005-04-02T08:32:51.11,"[1.091074802317958, 1.2381755319206529]","[1.5773592540876724, 1.563623356397196]","[2.058724754172004, 1.8819895548893386]","[0.501733410718619, 0.5390532485793682]","[0.7124671458233354, 0.5172848615110772]","[0.6429842398604063, 0.22202160108079994]","[1.5773592540876724, 1.563623356397196]"
II.DGAR.00.BHZ,2005-03-28T18:22:12.73,2005-04-20T20:42:20.47,"[-0.8005020320034657, -0.6186584380532928]","[-0.32036416704687676, -0.2772291149822892]","[0.1554861477039503, 0.06352739511193962]","[0.6202075503569984, 0.2715915348175165]","[0.8116465185549447, 0.5565186540485687]","[0.6759341833081691, 0.6068236211507239]","[-0.32036416704687676, -0.2772291149822892]"
II.DGAR.00.BHZ,2005-03-28T18:41:40.3,2005-08-06T10:44:13.33,"[-0.36097973787986415, -0.2242064304848108]","[0.11153645058935542, 0.12338538973847231]","[0.5784640247509604, 0.4723892525785898]","[0.5561763150633559, 0.5287060667247008]","[0.7525694886290925, 0.6497613467975736]","[0.6017378582822882, 0.5335544628993985]","[0.11153645058935542, 0.12338538973847231]"
II.DGAR.00.BHZ,2005-03-28T18:41:40.3,2006-05-22T12:51:33.6,"[-0.268432024405101, -0.153043472901758]","[0.19858509909795968, 0.1997870626543886]","[0.6639771414106562, 0.5546020127480944]","[0.5805652426317253, 0.5178847707192358]","[0.7507694904920645, 0.553702639038424]","[0.6093794583563158, 0.4364642614265701]","[0.19858509909795968, 0.1997870626543886]"
II.DGAR.00.BHZ,2005-03-28T18:41:40.3,2008-05-03T10:51:38.6,"[-1.003190204564896, -0.8431412267847324]","[-0.5388168700602797, -0.4934113694656476]","[-0.0785171264073309, -0.1425551829575696]","[0.45949814375945486, 0.4486072534923292]","[0.6871671257694708, 0.583993307099754]","[0.6477078035732903, 0.5189239528725288]","[-0.5388168700602797, -0.4934113694656476]"
II.DGAR.00.BHZ,2005-03-28T21:26:36.78,2005-04-01T16:20:25.06,"[-0.8898491903452541, -0.7056655838182987]","[-0.41103749986834764, -0.37445782841051856]","[0.0641589721704293, -0.011726990206646738]","[0.3856276967120684, 0.29534213053413766]","[0.7513345367954345, 0.5533344986749238]","[0.6510709710551421, 0.44040264429522413]","[-0.41103749986834764, -0.37445782841051856]"
II.DGAR.00.BHZ,2005-03-28T21:36:54.79,2005-04-04T07:04:43.05,"[-0.4045484951528209, -0.25887839305707894]","[0.09076523064459628, 0.08151427300958888]","[0.5858705500878282, 0.4250693766846232]","[0.6577385624123444, 0.5140823284345658]","[0.8248134123643006, 0.6131112481703677]","[0.6524316054528053, 0.3527837207495193]","[0.09076523064459628, 0.08151427300958888]"
II.DGAR.00.BHZ,2005-03-28T21:36:54.79,2005-04-10T04:12:10.06,"[-0.8515967635800673, -0.7135125605050607]","[-0.35393621097026823, -0.3808421269346432]","[0.14355435149825313, -0.05542762992898759]","[0.5733865725611055, 0.5147538625382637]","[0.7591403487942101, 0.55538915610454]","[0.6472941024830681, 0.3460288999994074]","[-0.35393621097026823, -0.3808421269346432]"
II.DGAR.00.BHZ,2005-03-28T21:36:54.79,2006-12-30T01:58:10.01,"[0.24238367915992215, 0.4527183772932036]","[0.738275724128742, 0.7913324001801212]","[1.222871689561991, 1.1314622847940252]","[0.5509356976137946, 0.40265751730082405]","[0.8754542359681605, 0.8006714068318428]","[0.8458300538694492, 0.7040982322898923]","[0.738275724128742, 0.7913324001801212]"
II.DGAR.00.BHZ,2005-03-28T21:36:54.79,2008-03-29T09:39:04.53,"[-0.5367333412425795, -0.4233557670344132]","[-0.05187741195876774, -0.08274626233908111]","[0.4351468472768399, 0.2630249884047635]","[0.7272388406630561, 0.6880561323590163]","[0.8947759877693853, 0.7582923733730637]","[0.6585168398813644, 0.35634488809223686]","[-0.05187741195876774, -0.08274626233908111]"
II.DGAR.00.BHZ,2005-03-28T21:36:54.79,2009-11-01T19:02:16.03,"[-0.599337171497033, -0.4238617578761851]","[-0.10954897340270886, -0.08202849627307213]","[0.37826210566076174, 0.2617964544417224]","[0.6751133103609558, 0.3734488747550286]","[0.8935020516038998, 0.6491754577235538]","[0.7739698518857281, 0.4734925481240728]","[-0.10954897340270886, -0.08202849627307213]"
